index,min_x,max_x,min_y,max_y,filename,emotion
0_2161,2699.123823,2699.123823,2699.123823,2699.123823,ea9c543628a52eeab8037d63f9e82c25f28dc02ff750e7854617a738f16e86d6_남_30_슬픔_도심 환경_20201206221434-008-039.jpg,2
0_2162,2707.162,2707.162,2707.162,2707.162,e5457a6480d7cf7200ae67b9b060e5c0f1b4047143224551a8140c5bf883e330_여_20_슬픔_도심 환경_20210203110143-008-020.jpg,2
0_2163,2274.2422,2274.2422,2274.2422,2274.2422,03f84d01e35a8d2beed4c9467a82c212daa05809d0bc980865765fe6b0f2e9cd_남_20_슬픔_실외 자연환경_20210201171340-007-001.jpg,2
0_2165,1339.433028,1339.433028,1339.433028,1339.433028,6e941deb878a4582d63d66e8013e26fdca94a935ade338448300c52c7453db52_여_40_슬픔_스포츠 관람 및 레저시설_20210224193006-004-002.jpg,2
0_2166,1559.6218,1559.6218,1559.6218,1559.6218,8b8f577b0f7a8fbfc56520b243dcc09ec7567b7db02f4e59b4b50bc0e9645202_여_30_슬픔_숙박 및 거주공간_20210122125950-010-002.jpg,2
0_2167,1789.379215,1789.379215,1789.379215,1789.379215,98be6425638ff51edc7aebd320c08455775f1ae026a68826adfecd54f0ecfb98_남_20_슬픔_상업시설&점포&시장_20201207004245-003-019.jpg,2
0_2168,1345.7828,1345.7828,1345.7828,1345.7828,ffc31d193435ff87f522e2c47de67ee0fd87892903367e1099af837dbac20454_남_30_슬픔_도심 환경_20210208103232-008-020.jpg,2
0_2169,2119.644356,2119.644356,2119.644356,2119.644356,46c437c5362ab25921e683613306b7d61b3216c643725852b5fd5a7838e9ffba_여_30_슬픔_행사&사무공간_20210115214623-006-001.jpg,2
0_2170,2380.9817,2380.9817,2380.9817,2380.9817,4ba5a79656de74f2303bcad6c2dcfae596eba4a43cd173b99351f64fc9f7f756_여_20_슬픔_숙박 및 거주공간_20210126143629-010-014.jpg,2
0_2172,2001.1317,2001.1317,2001.1317,2001.1317,3d7385754bf77af1a8654964c0497db92ede224b7a744dd76097be244035cde7_남_30_슬픔_오락&공연시설_20201207003319-005-004.jpg,2
0_2173,1631.356495,1631.356495,1631.356495,1631.356495,d3d3431ea4fe4da48b4ca28b84a84ca4e08be5f970b297e759bd8fdc02b7959e_여_30_슬픔_도심 환경_20201207132056-008-003.jpg,2
0_2174,2533.533417,2533.533417,2533.533417,2533.533417,ea9c543628a52eeab8037d63f9e82c25f28dc02ff750e7854617a738f16e86d6_남_30_슬픔_도심 환경_20201206221434-008-029.jpg,2
0_2175,1951.2112,1951.2112,1951.2112,1951.2112,9404c65e03ce75e5ebb8b2f398de857dfc4d14aaeb814900cbf21c8e2b9b0a95_남_50_슬픔_숙박 및 거주공간_20210127212729-010-013.jpg,2
0_2176,1713.631783,1713.631783,1713.631783,1713.631783,3a6bfd5a281e4b62b1135a59f81d7179286c47a44c164d3963eee29f48463c8c_남_30_슬픔_실외 자연환경_20201203150854-007-010.jpg,2
0_2177,1637.154147,1637.154147,1637.154147,1637.154147,9df04502c22931ea10324833f1a973bc2f28a98f62c2ae9b18df98c40d02aa29_여_40_슬픔_숙박 및 거주공간_20210128160719-010-012.jpg,2
0_2178,1767.572466,1767.572466,1767.572466,1767.572466,8f9d0e67bafc772996a7dba4ab019367fc35e3a980b81020bb3796319db2ab01_여_40_슬픔_상업시설&점포&시장_20210125192154-003-001.jpg,2
0_2179,1334.9152,1334.9152,1334.9152,1334.9152,cafda6b1439d8642290040a4f01054fe9f4b5829632facb989d56631a399ed94_여_20_슬픔_상업시설&점포&시장_20210120213008-003-001.jpg,2
0_2180,2056.539,2056.539,2056.539,2056.539,5c24b6926957f53b44b050ecf3fb91c6341af3de789e3cb63f047e80bbefa93f_여_40_슬픔_숙박 및 거주공간_20210204145334-010-011.jpg,2
0_2181,1450.134,1450.134,1450.134,1450.134,911fddc5fd06ec09c417f700c6f82da1dd4b83a09b08e2876ebad87653154dc0_여_20_슬픔_교통&이동수단(엘리베이터 포함)_20201205170717-002-010.jpg,2
0_2182,1575.9941,1575.9941,1575.9941,1575.9941,de0cef23635c3e4e379199abd54795fb9731d923db2f37711138308fa7334193_여_30_슬픔_숙박 및 거주공간_20201206232829-010-021.jpg,2
0_2183,1857.4828,1857.4828,1857.4828,1857.4828,6094a7cdd3f47100e903e50e1961c6824e13d65f1e6c32fe6ece8a10f1b4c8c7_여_20_슬픔_숙박 및 거주공간_20210122174732-010-009.jpg,2
0_2184,3001.249565,3001.249565,3001.249565,3001.249565,2e4827e0405120f4f4bb7d57f3a24faa64bdd68c4a499c868a08e4af52a59993_남_20_슬픔_교통&이동수단(엘리베이터 포함)_20210223142351-002-001.jpg,2
0_2185,915.2369,915.2369,915.2369,915.2369,0cebc58b878df61c71de8e92bf181af059fe272b432e0ff5bab15d4aa12504f6_여_20_슬픔_상업시설&점포&시장_20201202160120-003-018.jpg,2
0_2186,1895.5996,1895.5996,1895.5996,1895.5996,ef81443fa34c7641579df603ba14dc6466a2b7074446c5f2078c0594f125a8c8_여_20_슬픔_스포츠 관람 및 레저시설_20201207005227-004-007.jpg,2
0_2187,663.4811976,663.4811976,663.4811976,663.4811976,1a31af519b4bff58fe49551d56dd9220971c629336926ae057a53c64f370f3be_남_20_슬픔_공공시설&종교&의료시설_20210129165349-001-030.jpg,2
0_2188,1643.316019,1643.316019,1643.316019,1643.316019,304c1458c8468bbcf902cf33835ebb5e7938e69c9ecd0446dcac62a919ff3be9_여_40_슬픔_실외 자연환경_20210126211819-007-003.jpg,2
0_2189,1769.9584,1769.9584,1769.9584,1769.9584,7ec8720b0d7f0ae50f16dae3248248bc495d5f55272e1eec1541f500109c68df_여_20_슬픔_도심 환경_20210121211105-008-022.jpg,2
0_2190,1484.4557,1484.4557,1484.4557,1484.4557,dcc76a29eca1319650f4780828fe7f49c606462813425b3183b395323a063e58_여_20_슬픔_숙박 및 거주공간_20210125173421-010-002.jpg,2
0_2191,1444.337637,1444.337637,1444.337637,1444.337637,cc7da9c74e5efee392e4948ecc5beb6d37048a75f3d961f9906f47020fd3c388_남_20_슬픔_실외 자연환경_20201206152702-007-016.jpg,2
0_2192,2639.0518,2639.0518,2639.0518,2639.0518,0cb3d5e25825f2908769e75f7f14dbc587423fcb6e5f50a0ff5a60078bb03df1_여_20_슬픔_숙박 및 거주공간_20210126172803-010-002.jpg,2
0_2194,2373.0476,2373.0476,2373.0476,2373.0476,8f0ca37df41bb7cfa0a916fc3f2b60717bbb15d1b78792476ebaa11beb06c423_남_30_슬픔_교통&이동수단(엘리베이터 포함)_20210120221933-002-005.jpg,2
0_2195,1218.43492,1218.43492,1218.43492,1218.43492,f52a91a84bd0fc84bb63c502c79156f80f33b4370b59153f433b1baf89029b3f_여_20_슬픔_공공시설&종교&의료시설_20201204114545-001-007.jpg,2
0_2196,1626.4124,1626.4124,1626.4124,1626.4124,911fddc5fd06ec09c417f700c6f82da1dd4b83a09b08e2876ebad87653154dc0_여_20_슬픔_상업시설&점포&시장_20201205170723-003-015.jpg,2
0_2197,2448.081474,2448.081474,2448.081474,2448.081474,ee4678b9d4b9bfd9f1b3b78d6217917a971cd80b987ec84b6a86a5b4b0f40bc6_남_30_슬픔_숙박 및 거주공간_20210125163209-010-009.jpg,2
0_2198,2230.8542,2230.8542,2230.8542,2230.8542,5c760c19116e649ef6fc5d783a41142e0b47723ac1c34abbcbe32c1fc2d2a74c_남_20_슬픔_도심 환경_20201206175243-008-001.jpg,2
0_2199,1674.8278,1674.8278,1674.8278,1674.8278,91a388eee61af7d7a0ea89a9aba80ad6d0d346fa4f786d89c3b13cb26c89a647_여_20_슬픔_숙박 및 거주공간_20210119140932-010-003.jpg,2
0_2200,2324.284751,2324.284751,2324.284751,2324.284751,ace6ea8d8c811e2f06cf1d9357101b4d68f5fd7364275abdd328725ffc3a58c4_여_20_슬픔_교통&이동수단(엘리베이터 포함)_20210225163855-002-002.jpg,2
0_2201,2191.917089,2191.917089,2191.917089,2191.917089,ab4eb19b201da95f21b210b60b8f649120d9187126507b644ea37d13b25e3a0d_남_30_슬픔_도심 환경_20210126211725-008-008.jpg,2
0_2202,2192.595431,2192.595431,2192.595431,2192.595431,21ee461934c5f88f24993d031484c617fb911a03ead847742d56f6d3451619a0_남_30_슬픔_실외 자연환경_20201206212956-007-001.jpg,2
0_2203,2560.5505,2560.5505,2560.5505,2560.5505,9e464a57d2281d5663cdf989903592be69ae3e43aecd97f9f2c0d9060258811a_남_20_슬픔_상업시설&점포&시장_20201209112203-003-015.jpg,2
0_2204,1694.3174,1694.3174,1694.3174,1694.3174,c45f82dd1964afd8bf4357249c8f9c7111f9158313cb0b77fa53a41edae7fc5f_남_20_슬픔_숙박 및 거주공간_20210125153308-010-047.jpg,2
0_2205,1982.6127,1982.6127,1982.6127,1982.6127,dfc02b14400e9fcaec446cf4eeee7d7131a714d579c59ce60883423caec73cdf_여_20_슬픔_문화재 및 유적지_20201207133835-009-014.jpg,2
0_2206,2668.041549,2668.041549,2668.041549,2668.041549,22f17e41dedf8cb19d76cae91e9bbb090c8b1161c716775d33e28465a23a3c2c_여_20_슬픔_도심 환경_20201209153454-008-007.jpg,2
0_2207,2213.786,2213.786,2213.786,2213.786,37c4acdf34852500a8d4a3e4b724bde998373c56c896e270a3f09d75ed949ab8_여_40_슬픔_스포츠 관람 및 레저시설_20210128112031-004-003.jpg,2
0_2208,2159.3787,2159.3787,2159.3787,2159.3787,1c7e1984293bbd04a69969ec280517bceaf6307e2311f3827413839b42af8e21_남_20_슬픔_교통&이동수단(엘리베이터 포함)_20201207111411-002-006.jpg,2
0_2209,1521.573914,1521.573914,1521.573914,1521.573914,d209cc0204c1524c3d073eabd16c1ede906217384e2c1763c50643e9a3dac6ec_여_30_슬픔_도심 환경_20210217173808-008-001.jpg,2
0_2210,1953.2634,1953.2634,1953.2634,1953.2634,9704ac9d65181ac1c8f42cacfac9e6aa2a80f6f32d0b524cbb7b4ec8f138c68f_여_50_슬픔_교통&이동수단(엘리베이터 포함)_20201207180402-002-010.jpg,2
0_2211,1626.579247,1626.579247,1626.579247,1626.579247,36f3d025faf2e87a1c5e83c4b5c36964d2c80fb29a1d29739cb5ad1656386f99_남_20_슬픔_상업시설&점포&시장_20210121103623-003-013.jpg,2
0_2212,2889.9688,2889.9688,2889.9688,2889.9688,9f890b68a8e060049f313676f9b22eff05f2f2606de3657714dcb187d5e1f9fd_남_30_슬픔_공공시설&종교&의료시설_20210127190453-001-004.jpg,2
0_2213,2264.644,2264.644,2264.644,2264.644,4396f8a83f47f265d8c4b51832a674a55619cee7514e4e77e36301024664e95b_여_20_슬픔_공공시설&종교&의료시설_20210126161645-001-005.jpg,2
0_2214,1970.2185,1970.2185,1970.2185,1970.2185,b513cb1a2798ea411833a6fd7eb10836a1e5a9f9a96d16cc22c3aedd9bacfb4c_남_20_슬픔_스포츠 관람 및 레저시설_20201207151035-004-004.jpg,2
0_2215,1751.1616,1751.1616,1751.1616,1751.1616,62bff4f80be0d62e35347e29ca9e059e8f5315b5149aa35828ba0f77069d1e9f_여_30_슬픔_숙박 및 거주공간_20210202150941-010-001.jpg,2
0_2216,1961.8856,1961.8856,1961.8856,1961.8856,fa3213eafde6e394595f9f55518e67430a1fbe45d42f24523d0d80bc866d2aaa_남_20_슬픔_숙박 및 거주공간_20210125202315-010-013.jpg,2
0_2217,2452.2764,2452.2764,2452.2764,2452.2764,9dbc66073c47d92f7d9f79f355985d3ac03d6ccf0dc3dc559b5b364623460577_남_40_슬픔_행사&사무공간_20210126132921-006-007.jpg,2
0_2218,2063.895,2063.895,2063.895,2063.895,22d77cb828b8cf9a4ec7132f40b24d76b88422a788e2340641a78418f631b10b_여_40_슬픔_스포츠 관람 및 레저시설_20210120155515-004-003.jpg,2
0_2219,1383.711372,1383.711372,1383.711372,1383.711372,8c80c8139fcdcfefc4c9e56628a446a7d79c728e11c0563071cc09de95e1aa18_여_30_슬픔_오락&공연시설_20201207002702-005-003.jpg,2
0_2220,1884.7819,1884.7819,1884.7819,1884.7819,7ff57133f45437f7e5ab8d7ab9dd78379e3527af4076fb21de53d9ba005bfa61_여_20_슬픔_스포츠 관람 및 레저시설_20210130103510-004-002.jpg,2
0_2221,2649.242,2649.242,2649.242,2649.242,29427aec0f13372f12e2bb57fac316e594016a298acd5e147988c2f914f0e7fc_여_20_슬픔_도심 환경_20210127114531-008-015.jpg,2
0_2222,1938.4722,1938.4722,1938.4722,1938.4722,8a56e91b5272fbf93d0f5257b391ab6a7487d5a1416c9384d1c7516dc08a5068_남_30_슬픔_숙박 및 거주공간_20210208164037-010-010.jpg,2
0_2223,2070.459517,2070.459517,2070.459517,2070.459517,d4306d7f9dfcc6f44476d367a778951869108fd6f322cc51c285aa40c731545b_여_30_슬픔_실외 자연환경_20210127221934-007-005.jpg,2
0_2224,1959.0872,1959.0872,1959.0872,1959.0872,37a29bebaec2766329afbc04710e11ad7e47d5ea110a384574efd2f3f6a039fb_남_30_슬픔_상업시설&점포&시장_20201205002506-003-001.jpg,2
0_2225,2021.2435,2021.2435,2021.2435,2021.2435,cf4e7d3579d0ff6e6d7ad23fd8f679e5968e6012338d7cc39dfe13e33e45feb3_여_20_슬픔_숙박 및 거주공간_20210210163947-010-007.jpg,2
0_2226,1821.264197,1821.264197,1821.264197,1821.264197,8c80c8139fcdcfefc4c9e56628a446a7d79c728e11c0563071cc09de95e1aa18_여_30_슬픔_상업시설&점포&시장_20201207002651-003-026.jpg,2
0_2227,2506.003,2506.003,2506.003,2506.003,0ebaf6bd7d220a448bf362409d38d6fcd7c2de1e84a960cd75121893d7134894_남_30_슬픔_공공시설&종교&의료시설_20210118014049-001-014.jpg,2
0_2228,804.38275,804.38275,804.38275,804.38275,0eb966d03c1b9583a2c6a41d5cad0f88b03ae9da7961e73abe30ca4dedb77c2b_여_20_슬픔_교통&이동수단(엘리베이터 포함)_20210208193024-002-002.jpg,2
0_2229,1374.03912,1374.03912,1374.03912,1374.03912,64071eb92cc4c4a97c15a7478e016f55e881747bd18d9eaeac9e59daa40235a7_남_20_슬픔_상업시설&점포&시장_20210215164952-003-008.jpg,2
0_2230,2242.641055,2242.641055,2242.641055,2242.641055,18cc8f23b0ccfad00d459a4c42c7af9ed574c3a4edd5e9dd23cb654393154fdc_여_40_슬픔_도심 환경_20210121193451-008-011.jpg,2
0_2231,2162.868745,2162.868745,2162.868745,2162.868745,054b1e76bacf338595bd6718f1f208ff2d2bbc5a4803d3213dfd580976dacfcf_남_30_슬픔_공공시설&종교&의료시설_20201206183252-001-007.jpg,2
0_2232,1987.698581,1987.698581,1987.698581,1987.698581,ee23fe6cad4ca7f58819b5700d8b7503a90794324320e75172fcf85662b7afb7_남_30_슬픔_교통&이동수단(엘리베이터 포함)_20210123162205-002-001.jpg,2
0_2233,1360.3801,1360.3801,1360.3801,1360.3801,0f22a4186f162f6151d71b7e6f2ed5d154765877a1300c5162d63b9c973da08f_남_20_슬픔_교통&이동수단(엘리베이터 포함)_20210209182455-002-004.jpg,2
0_2234,2343.2256,2343.2256,2343.2256,2343.2256,573ef5a56cdb92bf81c8f9affb9b52ecd1492b099cfd5b695a44f54c88ec2967_여_30_슬픔_숙박 및 거주공간_20201205224824-010-016.jpg,2
0_2235,1674.435543,1674.435543,1674.435543,1674.435543,30137c0e399526b69e091d054117f1ff10bba836fad42a3bb3b52fedcbdc01db_여_30_슬픔_상업시설&점포&시장_20210115191152-003-011.jpg,2
0_2236,1228.734786,1228.734786,1228.734786,1228.734786,0f801cc1ed0942474950e86f7a3c07967ea277c2cc7df259dd3a5040f59f5ffb_남_30_슬픔_스포츠 관람 및 레저시설_20210125204523-004-002.jpg,2
0_2237,1954.437488,1954.437488,1954.437488,1954.437488,9e56d9e0ec9566a6139c12dffe19947bb04552edc4aa7c26bd619bbbecc80448_여_20_슬픔_실외 자연환경_20201207141915-007-010.jpg,2
0_2238,1799.796999,1799.796999,1799.796999,1799.796999,6a8bc64669cb59cf0b5a067178532f65a93745887223463ca7653aacee89840e_여_20_슬픔_숙박 및 거주공간_20210203160240-010-021.jpg,2
0_2239,999.7389,999.7389,999.7389,999.7389,7658c6f6d4531fe4aab59165ef5cc59dc7e20b0cad4ab98ad08342f63497d20f_여_20_슬픔_숙박 및 거주공간_20210125195413-010-006.jpg,2
0_2240,1082.018398,1082.018398,1082.018398,1082.018398,6cb613add377a52ee07320929fa4a5b7d7398ce91bca45e3d5f169a208519d06_여_20_슬픔_교통&이동수단(엘리베이터 포함)_20210122180044-002-006.jpg,2
0_2241,2048.6235,2048.6235,2048.6235,2048.6235,9a33a3c71261eeb4a5b3d9ec9960d0126cb13f0fd8c302f001e8f4c01004e687_남_20_슬픔_공공시설&종교&의료시설_20210201150623-001-018.jpg,2
0_2242,2364.6526,2364.6526,2364.6526,2364.6526,8d08e1acf6ef589b06970e3d5ec78444fd26c9adf4382a272d321516dd742c42_여_30_슬픔_도심 환경_20201203154115-008-006.jpg,2
0_2243,1613.7383,1613.7383,1613.7383,1613.7383,7b483105af5eaa0c3ce9a8ac8158c89997894fb80a280684a13195000e30ba8d_여_20_슬픔_상업시설&점포&시장_20210126182341-003-015.jpg,2
0_2244,2428.836974,2428.836974,2428.836974,2428.836974,52aedbebbc60f6832cfd96206ca2be39f54f5dcb97d93243aafd8ff47ea1decb_여_20_슬픔_숙박 및 거주공간_20210225092335-010-008.jpg,2
0_2245,2897.583507,2897.583507,2897.583507,2897.583507,e5457a6480d7cf7200ae67b9b060e5c0f1b4047143224551a8140c5bf883e330_여_20_슬픔_실외 자연환경_20210203110057-007-021.jpg,2
0_2246,2233.512582,2233.512582,2233.512582,2233.512582,3a8aec1309a45393796bfed9d71c3a961371ad3a8edd9271d56470e053a174fe_여_40_슬픔_실외 자연환경_20210201181857-007-003.jpg,2
0_2247,2470.4858,2470.4858,2470.4858,2470.4858,a08352013c2366227976f20f0733766f59abf24f91a6e726c2a235793f4136ba_남_30_슬픔_교통&이동수단(엘리베이터 포함)_20201202173548-002-019.jpg,2
0_2248,1868.8823,1868.8823,1868.8823,1868.8823,a6eab57d3daba5dcfef4f1670247a9d398af8b3b8b3d4d53fd11339afb66b156_여_20_슬픔_스포츠 관람 및 레저시설_20210122175316-004-001.jpg,2
0_2249,1931.3472,1931.3472,1931.3472,1931.3472,21a17592aa790ae95496ef7a13b79df78f09fd406ab2854b6c9a1c3af7810fa8_여_20_슬픔_숙박 및 거주공간_20201207170616-010-014.jpg,2
0_2250,1755.157516,1755.157516,1755.157516,1755.157516,d84697e68acbfe9a9edca2c02d2ebcbcb9a2bf77ba761d159ced779e439d7cd2_여_20_슬픔_교통&이동수단(엘리베이터 포함)_20201207162845-002-005.jpg,2
0_2251,3180.084006,3180.084006,3180.084006,3180.084006,1bf6a0788d749748046926895ec0d21a9bf47084dc62daa9974b1daa799008ed_여_50_슬픔_상업시설&점포&시장_20210126200653-003-014.jpg,2
0_2252,2401.9802,2401.9802,2401.9802,2401.9802,1c7e1984293bbd04a69969ec280517bceaf6307e2311f3827413839b42af8e21_남_20_슬픔_교통&이동수단(엘리베이터 포함)_20201207111411-002-010.jpg,2
0_2253,2489.321015,2489.321015,2489.321015,2489.321015,3836dbb18212e3d0953411a00e18a35ea2b0ffbb062ef0691e6c11a47927932f_여_20_슬픔_오락&공연시설_20210122175041-005-007.jpg,2
0_2254,2475.718021,2475.718021,2475.718021,2475.718021,ea9c543628a52eeab8037d63f9e82c25f28dc02ff750e7854617a738f16e86d6_남_30_슬픔_도심 환경_20201206221434-008-023.jpg,2
0_2256,1867.8394,1867.8394,1867.8394,1867.8394,67f0d4aff03e220e613e24b09257073be27a271c30beea1d81be3f5875f0a0ab_남_20_슬픔_실외 자연환경_20210119232237-007-003.jpg,2
0_2257,1796.562,1796.562,1796.562,1796.562,4f18af9bb124f29a13921038e1e934d3bdf5a94b55f279f5a2b99f88ef9084af_여_20_슬픔_상업시설&점포&시장_20201207122238-003-022.jpg,2
0_2258,2249.284977,2249.284977,2249.284977,2249.284977,a90f772797ee82aefaacfebad6f5dbf64f536ae83186b30c30c5f40ad0dce984_남_40_슬픔_행사&사무공간_20210217142607-006-008.jpg,2
0_2259,2201.97536,2201.97536,2201.97536,2201.97536,ec894aea1f2e215a6626ac9a3ae6b16f391d337d509dc411f80656618dc47f13_남_30_슬픔_오락&공연시설_20201207143735-005-011.jpg,2
0_2260,1673.26573,1673.26573,1673.26573,1673.26573,5c083653c1051c5b67023bcdd16cca150cebae53de7b4cd457e1ba6946072b5d_여_30_슬픔_문화재 및 유적지_20201205011151-009-010.jpg,2
0_2261,2018.9807,2018.9807,2018.9807,2018.9807,5ded3e5fd55a3af5cde7798e5b39c2f91ba23f11423f33ac36404509c1ba5620_여_30_슬픔_실외 자연환경_20210126155958-007-012.jpg,2
0_2262,1599.822182,1599.822182,1599.822182,1599.822182,911fddc5fd06ec09c417f700c6f82da1dd4b83a09b08e2876ebad87653154dc0_여_20_슬픔_실외 자연환경_20201205170739-007-003.jpg,2
0_2263,1836.313731,1836.313731,1836.313731,1836.313731,1b70d9519cc7a82634ccd0bf44ccdb2412279ba909d2d1759c87e3794ad0af12_여_20_슬픔_교통&이동수단(엘리베이터 포함)_20201207031745-002-004.jpg,2
0_2264,1766.4818,1766.4818,1766.4818,1766.4818,fe5faafa4983ec70a2a46c3d86f725a131f59fb7e9f89863fbb0060521e2aebb_여_20_슬픔_숙박 및 거주공간_20210120120810-010-006.jpg,2
0_2265,1936.6261,1936.6261,1936.6261,1936.6261,d6bb59d595e59df3d736c7804f9c0a03a2b07e0b7925d708eee685c6861ff9c2_남_20_슬픔_공공시설&종교&의료시설_20201207013030-001-013.jpg,2
0_2266,1461.260236,1461.260236,1461.260236,1461.260236,d3d3431ea4fe4da48b4ca28b84a84ca4e08be5f970b297e759bd8fdc02b7959e_여_30_슬픔_공공시설&종교&의료시설_20201207131908-001-015.jpg,2
0_2267,759.2116019,759.2116019,759.2116019,759.2116019,e19259db62bff3c98f22e476ea4bb1a274c637b4575122ecba19c4d9e5b5f0e1_남_20_슬픔_숙박 및 거주공간_20210122164743-010-006.jpg,2
0_2268,1895.4735,1895.4735,1895.4735,1895.4735,62a47ba6c1092e714871ab1bd42a28d425d60dc79d506ec535c3a11e43d6c8c3_남_20_슬픔_행사&사무공간_20201206134935-006-003.jpg,2
0_2269,1607.070174,1607.070174,1607.070174,1607.070174,47c755f5381282eaf81bc15b2ff13e8a92f1d321acfaeded357f2abee0bfa152_여_20_슬픔_숙박 및 거주공간_20210123220823-010-055.jpg,2
0_2270,1849.0392,1849.0392,1849.0392,1849.0392,821a4cf4393217eb1e67aa65c0daa2347025405a001df78d3caf90ea759adfab_여_30_슬픔_숙박 및 거주공간_20210122145515-010-007.jpg,2
0_2271,470.1842,470.1842,470.1842,470.1842,9f890b68a8e060049f313676f9b22eff05f2f2606de3657714dcb187d5e1f9fd_남_30_슬픔_숙박 및 거주공간_20210127190556-010-007.jpg,2
0_2272,1331.0308,1331.0308,1331.0308,1331.0308,31199023b428d134205cad494522f6d4479df1e940f4ad8a4679d079e142e1d9_남_20_슬픔_도심 환경_20210128120440-008-013.jpg,2
0_2273,2017.0753,2017.0753,2017.0753,2017.0753,28522d4bff1a866424ad74429df06d12000a422caee47eec67d6d286b623e45e_여_30_슬픔_상업시설&점포&시장_20201203225133-003-002.jpg,2
0_2274,1064.699,1064.699,1064.699,1064.699,dcc76a29eca1319650f4780828fe7f49c606462813425b3183b395323a063e58_여_20_슬픔_상업시설&점포&시장_20210125173252-003-003.jpg,2
0_2275,1595.0463,1595.0463,1595.0463,1595.0463,7f502f7249c1d10025fdb04ae710574a813ef0199d4c235197cf9556422a589e_남_30_슬픔_도심 환경_20201205001510-008-010.jpg,2
0_2276,1828.1003,1828.1003,1828.1003,1828.1003,83aaadfb59da2575562b0c35e5e96c5c0f0a6643e3a27792509ca424b1685fc6_여_20_슬픔_숙박 및 거주공간_20210203134959-010-039.jpg,2
0_2277,1885.146172,1885.146172,1885.146172,1885.146172,6e00acee12b8f9d23a161f2f4eadc6c8c69c73d6a1e1dcca29f77f7c0908cf6b_남_30_슬픔_공공시설&종교&의료시설_20201209151530-001-003.jpg,2
0_2278,951.17706,951.17706,951.17706,951.17706,c09cf9277d67fdf9d12f1826cd5ba28156abac213264ad154ec993cdb281d01b_남_30_슬픔_숙박 및 거주공간_20201203233927-010-005.jpg,2
0_2279,2816.305155,2816.305155,2816.305155,2816.305155,62029098d769348c145a1114f763ebdb60c81ec00f3aca3c61b6d9651da70431_남_30_슬픔_교통&이동수단(엘리베이터 포함)_20210215160511-002-004.jpg,2
0_2280,1816.0464,1816.0464,1816.0464,1816.0464,0d18ae1ed7d9e912864b736523a94a24db0595bf273964cb532e62a6087cf325_여_30_슬픔_교통&이동수단(엘리베이터 포함)_20201206235652-002-018.jpg,2
0_2281,3058.0867,3058.0867,3058.0867,3058.0867,18682daa07165675e5fe8ee4b8985cc46d6cb509c83e5e5944b257b4c63492d3_남_30_슬픔_도심 환경_20210119163620-008-014.jpg,2
0_2282,2001.805,2001.805,2001.805,2001.805,d7c3d3207615088285162f2c4b7ccd477da80c8fca7fa2615d5abe6cbac3ee38_남_40_슬픔_공공시설&종교&의료시설_20201206181425-001-007.jpg,2
0_2283,2306.7231,2306.7231,2306.7231,2306.7231,a9d01c5d14fe7629e92b0d6d01f56d702054e1993348050653a09dcb80997ae0_여_30_슬픔_숙박 및 거주공간_20201208134729-010-026.jpg,2
0_2284,963.2158,963.2158,963.2158,963.2158,e10c6634bc727f46e79ccde300fcf949df69a3634659444e098016d7323871dc_남_20_슬픔_숙박 및 거주공간_20201207011401-010-008.jpg,2
0_2285,1850.0101,1850.0101,1850.0101,1850.0101,942d0bdd9534edc7993552391d4366e35fd7ce91235f3c665fd232cadda40627_남_20_슬픔_상업시설&점포&시장_20201206164234-003-008.jpg,2
0_2286,2407.76,2407.76,2407.76,2407.76,21ee461934c5f88f24993d031484c617fb911a03ead847742d56f6d3451619a0_남_30_슬픔_문화재 및 유적지_20201206213012-009-003.jpg,2
0_2287,1276.7068,1276.7068,1276.7068,1276.7068,df62cbb8881ee439441fe4d67a7ce2440f2349559ecbf5fbf0d700ae2b10ff60_남_20_슬픔_상업시설&점포&시장_20210202083206-003-006.jpg,2
0_2288,1843.5659,1843.5659,1843.5659,1843.5659,4761f221bc391b29f0ac472f71888e66be7af7623eaa3f39007a0be69593232a_남_40_슬픔_스포츠 관람 및 레저시설_20201206171329-004-012.jpg,2
0_2289,1594.8232,1594.8232,1594.8232,1594.8232,577a4a275693dd56ba4ccf986abf81109e45c09049f9dae500e30984ad417019_여_30_슬픔_도심 환경_20201207172509-008-021.jpg,2
0_2290,1615.043543,1615.043543,1615.043543,1615.043543,4174a817f341f008fe5458786b09119a51a1473e5ee4f44f824c83fe989a295e_여_20_슬픔_공공시설&종교&의료시설_20210126203734-001-010.jpg,2
0_2291,1888.4274,1888.4274,1888.4274,1888.4274,942d0bdd9534edc7993552391d4366e35fd7ce91235f3c665fd232cadda40627_남_20_슬픔_실외 자연환경_20201206164658-007-019.jpg,2
0_2292,1883.096,1883.096,1883.096,1883.096,62a47ba6c1092e714871ab1bd42a28d425d60dc79d506ec535c3a11e43d6c8c3_남_20_슬픔_오락&공연시설_20201206134929-005-003.jpg,2
0_2293,2833.181181,2833.181181,2833.181181,2833.181181,02e33b785d38b8e7d3de0c728c5d6ba09580fbf983f4b61a255eb2d7e2f72fa5_여_30_슬픔_도심 환경_20210118150807-008-002.jpg,2
0_2294,2586.6458,2586.6458,2586.6458,2586.6458,c4bdb1d37e7667cfc8c9ca52a09e497ed2aeeeb298a4a4b3b4a9105f0931e823_여_20_슬픔_상업시설&점포&시장_20201204153129-003-010.jpg,2
